key	host	time	test	card	backend	build	parameter	value	unit	note
fit_ceiling||cuda|unknown|Qwen2.5-Coder-14B-Instruct-Q4_K_M:q8_0:d28672:ok	system-c	2026-08-23T22:08:52+0200	fit_ceiling		cuda	unknown	Qwen2.5-Coder-14B-Instruct-Q4_K_M:q8_0:d28672:ok	8357	MiB peak	allocation probe, 7 samples
fit_ceiling||cuda|unknown|Qwen2.5-Coder-14B-Instruct-Q4_K_M:q8_0:ceiling	system-c	2026-08-23T22:08:52+0200	fit_ceiling		cuda	unknown	Qwen2.5-Coder-14B-Instruct-Q4_K_M:q8_0:ceiling	28672	tokens	first failure at 32768
fit_ceiling||cuda|unknown|bge-m3-Q8_0:f16:d8192:fail	system-c	2026-08-23T22:08:57+0200	fit_ceiling		cuda	unknown	bge-m3-Q8_0:f16:d8192:fail			/opt/mess/llama.cpp/tools/completion/completion.cpp:230: GGML_ASSERT(!llama_vocab_get_add_eos(vocab)) failed
fit_ceiling||cuda|unknown|bge-m3-Q8_0:f16:d4096:fail	system-c	2026-08-23T22:09:01+0200	fit_ceiling		cuda	unknown	bge-m3-Q8_0:f16:d4096:fail			/opt/mess/llama.cpp/tools/completion/completion.cpp:230: GGML_ASSERT(!llama_vocab_get_add_eos(vocab)) failed
fit_ceiling||cuda|unknown|bge-m3-Q8_0:f16:ceiling	system-c	2026-08-23T22:09:01+0200	fit_ceiling		cuda	unknown	bge-m3-Q8_0:f16:ceiling	0	tokens	first failure at 4096
fit_ceiling||cuda|unknown|bge-m3-Q8_0:q8_0:d8192:fail	system-c	2026-08-23T22:09:05+0200	fit_ceiling		cuda	unknown	bge-m3-Q8_0:q8_0:d8192:fail			/opt/mess/llama.cpp/tools/completion/completion.cpp:230: GGML_ASSERT(!llama_vocab_get_add_eos(vocab)) failed
fit_ceiling||cuda|unknown|bge-m3-Q8_0:q8_0:d4096:fail	system-c	2026-08-23T22:09:08+0200	fit_ceiling		cuda	unknown	bge-m3-Q8_0:q8_0:d4096:fail			0.00.869.794 I /opt/mess/llama.cpp/tools/completion/completion.cpp:230: GGML_ASSERT(!llama_vocab_get_add_eos(vocab)) fai
fit_ceiling||cuda|unknown|bge-m3-Q8_0:q8_0:ceiling	system-c	2026-08-23T22:09:08+0200	fit_ceiling		cuda	unknown	bge-m3-Q8_0:q8_0:ceiling	0	tokens	first failure at 4096
fit_ceiling||||coverage	system-c	2026-08-23T22:09:08+0200	fit_ceiling				coverage	20/20	combinations	2 builds x 5 models x 2 caches
model_ceiling||cuda|unknown|Qwen3.5-9B-Q4_K_M:fits	system-c	2026-08-23T22:09:24+0200	model_ceiling		cuda	unknown	Qwen3.5-9B-Q4_K_M:fits	yes		file 5.29 GiB
model_ceiling||cuda|unknown|Qwen3.5-9B-Q4_K_M:vram	system-c	2026-08-23T22:09:24+0200	model_ceiling		cuda	unknown	Qwen3.5-9B-Q4_K_M:vram	5671	MiB peak	file 5.29 GiB, overhead 254 MiB, 54 samples
model_ceiling||cuda|unknown|Llama-3.2-3B-Instruct-Q4_K_M:fits	system-c	2026-08-23T22:09:30+0200	model_ceiling		cuda	unknown	Llama-3.2-3B-Instruct-Q4_K_M:fits	yes		file 1.88 GiB
model_ceiling||cuda|unknown|Llama-3.2-3B-Instruct-Q4_K_M:vram	system-c	2026-08-23T22:09:30+0200	model_ceiling		cuda	unknown	Llama-3.2-3B-Instruct-Q4_K_M:vram	2477	MiB peak	file 1.88 GiB, overhead 551 MiB, 21 samples
model_ceiling||cuda|unknown|ornith-1.0-9b-Q4_K_M:fits	system-c	2026-08-23T22:09:44+0200	model_ceiling		cuda	unknown	ornith-1.0-9b-Q4_K_M:fits	yes		file 5.24 GiB
model_ceiling||cuda|unknown|ornith-1.0-9b-Q4_K_M:vram	system-c	2026-08-23T22:09:44+0200	model_ceiling		cuda	unknown	ornith-1.0-9b-Q4_K_M:vram	5623	MiB peak	file 5.24 GiB, overhead 255 MiB, 52 samples
model_ceiling||cuda|unknown|Qwen2.5-Coder-14B-Instruct-Q4_K_M:fits	system-c	2026-08-23T22:10:07+0200	model_ceiling		cuda	unknown	Qwen2.5-Coder-14B-Instruct-Q4_K_M:fits	yes		file 8.37 GiB
model_ceiling||cuda|unknown|Qwen2.5-Coder-14B-Instruct-Q4_K_M:vram	system-c	2026-08-23T22:10:07+0200	model_ceiling		cuda	unknown	Qwen2.5-Coder-14B-Instruct-Q4_K_M:vram	8799	MiB peak	file 8.37 GiB, overhead 227 MiB, 82 samples
model_ceiling||cuda|unknown|bge-m3-Q8_0:fits	system-c	2026-08-23T22:10:10+0200	model_ceiling		cuda	unknown	bge-m3-Q8_0:fits	yes		file 0.59 GiB
model_ceiling||cuda|unknown|bge-m3-Q8_0:vram	system-c	2026-08-23T22:10:10+0200	model_ceiling		cuda	unknown	bge-m3-Q8_0:vram	561	MiB peak	file 0.59 GiB, overhead -44 MiB, 10 samples; peak below the file size -- the load was not caught, treat as invalid
model_ceiling||||coverage	system-c	2026-08-23T22:10:10+0200	model_ceiling				coverage	10/10	combinations	2 builds x 5 models
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:220W:tg	system-c	2026-08-24T10:45:10+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:220W:tg	79.85	t/s generation	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:220W:pp	system-c	2026-08-24T10:45:10+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:220W:pp	3596.10	t/s prefill	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:220W:watt	system-c	2026-08-24T10:45:10+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:220W:watt	185.0	W mean	peak 219.7 W, 51 samples, sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:220W:tok_per_wh	system-c	2026-08-24T10:45:10+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:220W:tok_per_wh	1554	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:200W:tg	system-c	2026-08-24T10:45:27+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:200W:tg	79.68	t/s generation	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:200W:pp	system-c	2026-08-24T10:45:27+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:200W:pp	3518.81	t/s prefill	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:200W:watt	system-c	2026-08-24T10:45:27+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:200W:watt	174.3	W mean	peak 203.1 W, 51 samples, sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:200W:tok_per_wh	system-c	2026-08-24T10:45:27+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:200W:tok_per_wh	1646	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:180W:tg	system-c	2026-08-24T10:45:45+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:180W:tg	79.26	t/s generation	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:180W:pp	system-c	2026-08-24T10:45:45+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:180W:pp	3438.49	t/s prefill	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:180W:watt	system-c	2026-08-24T10:45:45+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:180W:watt	157.9	W mean	peak 180.6 W, 51 samples, sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:180W:tok_per_wh	system-c	2026-08-24T10:45:45+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:180W:tok_per_wh	1807	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:160W:tg	system-c	2026-08-24T10:46:02+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:160W:tg	78.95	t/s generation	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:160W:pp	system-c	2026-08-24T10:46:02+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:160W:pp	3325.72	t/s prefill	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:160W:watt	system-c	2026-08-24T10:46:02+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:160W:watt	142.3	W mean	peak 161.3 W, 51 samples, sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:160W:tok_per_wh	system-c	2026-08-24T10:46:02+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:160W:tok_per_wh	1998	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:140W:tg	system-c	2026-08-24T10:46:21+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:140W:tg	70.20	t/s generation	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:140W:pp	system-c	2026-08-24T10:46:21+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:140W:pp	3138.96	t/s prefill	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:140W:watt	system-c	2026-08-24T10:46:21+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:140W:watt	126.8	W mean	peak 140.4 W, 56 samples, sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:140W:tok_per_wh	system-c	2026-08-24T10:46:21+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:140W:tok_per_wh	1994	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:120W:tg	system-c	2026-08-24T10:46:44+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:120W:tg	56.75	t/s generation	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:120W:pp	system-c	2026-08-24T10:46:44+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:120W:pp	2600.75	t/s prefill	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:120W:watt	system-c	2026-08-24T10:46:44+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:120W:watt	111.3	W mean	peak 122.1 W, 68 samples, sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:120W:tok_per_wh	system-c	2026-08-24T10:46:44+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:120W:tok_per_wh	1835	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:100W:tg	system-c	2026-08-24T10:47:11+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:100W:tg	43.52	t/s generation	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:100W:pp	system-c	2026-08-24T10:47:11+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:100W:pp	2062.66	t/s prefill	
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:100W:watt	system-c	2026-08-24T10:47:11+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:100W:watt	94.8	W mean	peak 101.0 W, 86 samples, sensor nvidia
power_curve||vulkan|unknown|Qwen3.5-9B-Q4_K_M:100W:tok_per_wh	system-c	2026-08-24T10:47:11+0200	power_curve		vulkan	unknown	Qwen3.5-9B-Q4_K_M:100W:tok_per_wh	1653	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:220W:tg	system-c	2026-08-24T10:47:22+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:220W:tg	201.17	t/s generation	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:220W:pp	system-c	2026-08-24T10:47:22+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:220W:pp	11431.95	t/s prefill	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:220W:watt	system-c	2026-08-24T10:47:22+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:220W:watt	178.3	W mean	peak 220.3 W, 19 samples, sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:220W:tok_per_wh	system-c	2026-08-24T10:47:22+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:220W:tok_per_wh	4061	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:200W:tg	system-c	2026-08-24T10:47:28+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:200W:tg	200.40	t/s generation	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:200W:pp	system-c	2026-08-24T10:47:28+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:200W:pp	11170.17	t/s prefill	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:200W:watt	system-c	2026-08-24T10:47:28+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:200W:watt	168.0	W mean	peak 199.8 W, 19 samples, sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:200W:tok_per_wh	system-c	2026-08-24T10:47:28+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:200W:tok_per_wh	4294	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:180W:tg	system-c	2026-08-24T10:47:35+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:180W:tg	198.19	t/s generation	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:180W:pp	system-c	2026-08-24T10:47:35+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:180W:pp	10863.41	t/s prefill	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:180W:watt	system-c	2026-08-24T10:47:35+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:180W:watt	154.2	W mean	peak 180.1 W, 20 samples, sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:180W:tok_per_wh	system-c	2026-08-24T10:47:35+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:180W:tok_per_wh	4626	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:160W:tg	system-c	2026-08-24T10:47:42+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:160W:tg	197.25	t/s generation	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:160W:pp	system-c	2026-08-24T10:47:42+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:160W:pp	10430.08	t/s prefill	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:160W:watt	system-c	2026-08-24T10:47:42+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:160W:watt	138.0	W mean	peak 160.8 W, 20 samples, sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:160W:tok_per_wh	system-c	2026-08-24T10:47:42+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:160W:tok_per_wh	5145	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:140W:tg	system-c	2026-08-24T10:47:49+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:140W:tg	173.54	t/s generation	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:140W:pp	system-c	2026-08-24T10:47:49+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:140W:pp	8955.62	t/s prefill	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:140W:watt	system-c	2026-08-24T10:47:49+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:140W:watt	125.0	W mean	peak 140.3 W, 22 samples, sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:140W:tok_per_wh	system-c	2026-08-24T10:47:49+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:140W:tok_per_wh	4999	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:120W:tg	system-c	2026-08-24T10:47:58+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:120W:tg	142.67	t/s generation	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:120W:pp	system-c	2026-08-24T10:47:58+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:120W:pp	7331.56	t/s prefill	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:120W:watt	system-c	2026-08-24T10:47:58+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:120W:watt	110.5	W mean	peak 120.3 W, 26 samples, sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:120W:tok_per_wh	system-c	2026-08-24T10:47:58+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:120W:tok_per_wh	4649	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:100W:tg	system-c	2026-08-24T10:48:08+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:100W:tg	108.21	t/s generation	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:100W:pp	system-c	2026-08-24T10:48:08+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:100W:pp	5850.87	t/s prefill	
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:100W:watt	system-c	2026-08-24T10:48:08+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:100W:watt	94.1	W mean	peak 100.2 W, 34 samples, sensor nvidia
power_curve||vulkan|unknown|Llama-3.2-3B-Instruct-Q4_K_M:100W:tok_per_wh	system-c	2026-08-24T10:48:08+0200	power_curve		vulkan	unknown	Llama-3.2-3B-Instruct-Q4_K_M:100W:tok_per_wh	4138	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:220W:tg	system-c	2026-08-24T10:48:30+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:220W:tg	80.55	t/s generation	
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:220W:pp	system-c	2026-08-24T10:48:30+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:220W:pp	3637.90	t/s prefill	
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:220W:watt	system-c	2026-08-24T10:48:30+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:220W:watt	186.8	W mean	peak 219.6 W, 50 samples, sensor nvidia
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:220W:tok_per_wh	system-c	2026-08-24T10:48:30+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:220W:tok_per_wh	1553	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:200W:tg	system-c	2026-08-24T10:48:48+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:200W:tg	80.52	t/s generation	
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:200W:pp	system-c	2026-08-24T10:48:48+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:200W:pp	3561.67	t/s prefill	
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:200W:watt	system-c	2026-08-24T10:48:48+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:200W:watt	173.4	W mean	peak 201.3 W, 50 samples, sensor nvidia
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:200W:tok_per_wh	system-c	2026-08-24T10:48:48+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:200W:tok_per_wh	1671	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:180W:tg	system-c	2026-08-24T10:49:06+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:180W:tg	80.05	t/s generation	
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:180W:pp	system-c	2026-08-24T10:49:06+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:180W:pp	3478.30	t/s prefill	
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:180W:watt	system-c	2026-08-24T10:49:06+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:180W:watt	157.6	W mean	peak 180.6 W, 51 samples, sensor nvidia
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:180W:tok_per_wh	system-c	2026-08-24T10:49:06+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:180W:tok_per_wh	1828	tok/Wh	sensor nvidia
power_curve||vulkan|unknown|ornith-1.0-9b-Q4_K_M:160W:tg	system-c	2026-08-24T10:49:23+0200	power_curve		vulkan	unknown	ornith-1.0-9b-Q4_K_M:160W:tg	79.67	t/s generation	
