key	host	time	test	card	backend	build	parameter	value	unit	note
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:prose:draft-simple+Llama-3.2-3B-Instruct-Q4_K_M:tg	LLMWorkerHost	2026-08-26T00:56:15+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:prose:draft-simple+Llama-3.2-3B-Instruct-Q4_K_M:tg	53.44	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:prose:draft-simple+Mankei-1B-Chat-q4_k_m:tg	LLMWorkerHost	2026-08-26T00:56:28+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:prose:draft-simple+Mankei-1B-Chat-q4_k_m:tg	56.38	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:prose:draft-simple+Nanbeige4.2-3B-Q4_K_M:tg	LLMWorkerHost	2026-08-26T00:56:43+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:prose:draft-simple+Nanbeige4.2-3B-Q4_K_M:tg	57.99	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:prose:draft-simple+nomic-embed-text-v1.5.Q8_0:tg	LLMWorkerHost	2026-08-26T00:56:55+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:prose:draft-simple+nomic-embed-text-v1.5.Q8_0:tg	50.37	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:prose:draft-simple+Qwen3-ASR-1.7B-Q8_0:tg	LLMWorkerHost	2026-08-26T00:57:10+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:prose:draft-simple+Qwen3-ASR-1.7B-Q8_0:tg	55.61	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:prose:draft-simple+sd3.5_medium-Q4_K_M	LLMWorkerHost	2026-08-26T00:57:14+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:prose:draft-simple+sd3.5_medium-Q4_K_M	failed		0.02.913.181 E srv  llama_server: exiting due to model loading error
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:none:tg	LLMWorkerHost	2026-08-26T00:57:29+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:none:tg	48.92	tokens/s	
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:none:hash	LLMWorkerHost	2026-08-26T00:57:29+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:none:hash	1c22e0bbab4bfae5		256 tokens at temperature 0
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:ngram-simple:tg	LLMWorkerHost	2026-08-26T00:57:44+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:ngram-simple:tg	53.03	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:ngram-mod:tg	LLMWorkerHost	2026-08-26T00:57:59+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:ngram-mod:tg	54.70	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:ngram-map-k:tg	LLMWorkerHost	2026-08-26T00:58:13+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:ngram-map-k:tg	50.87	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:draft-simple+bge-m3-Q8_0:tg	LLMWorkerHost	2026-08-26T00:58:30+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:draft-simple+bge-m3-Q8_0:tg	53.08	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:draft-simple+bge-reranker-v2-m3-Q8_0:tg	LLMWorkerHost	2026-08-26T00:58:46+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:draft-simple+bge-reranker-v2-m3-Q8_0:tg	52.59	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:draft-simple+Llama-3.2-3B-Instruct-Q4_K_M:tg	LLMWorkerHost	2026-08-26T00:59:03+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:draft-simple+Llama-3.2-3B-Instruct-Q4_K_M:tg	52.26	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:draft-simple+Mankei-1B-Chat-q4_k_m:tg	LLMWorkerHost	2026-08-26T00:59:19+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:draft-simple+Mankei-1B-Chat-q4_k_m:tg	56.41	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:draft-simple+Nanbeige4.2-3B-Q4_K_M:tg	LLMWorkerHost	2026-08-26T00:59:37+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:draft-simple+Nanbeige4.2-3B-Q4_K_M:tg	54.27	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:draft-simple+nomic-embed-text-v1.5.Q8_0:tg	LLMWorkerHost	2026-08-26T00:59:52+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:draft-simple+nomic-embed-text-v1.5.Q8_0:tg	52.81	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:draft-simple+Qwen3-ASR-1.7B-Q8_0:tg	LLMWorkerHost	2026-08-26T01:00:11+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:draft-simple+Qwen3-ASR-1.7B-Q8_0:tg	54.76	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|ornith-1.0-9b-Q4_K_M:code:draft-simple+sd3.5_medium-Q4_K_M	LLMWorkerHost	2026-08-26T01:00:15+0200	speculative		vulkan	v0.2.0	ornith-1.0-9b-Q4_K_M:code:draft-simple+sd3.5_medium-Q4_K_M	failed		0.02.917.251 E srv  llama_server: exiting due to model loading error
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:none:tg	LLMWorkerHost	2026-08-26T01:00:37+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:none:tg	80.51	tokens/s	
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:none:hash	LLMWorkerHost	2026-08-26T01:00:37+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:none:hash	a9f0b3abd5204ab2		256 tokens at temperature 0
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-simple:tg	LLMWorkerHost	2026-08-26T01:00:49+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-simple:tg	69.47	tokens/s	0.86x baseline; acceptance 0.370
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-simple:wording	LLMWorkerHost	2026-08-26T01:00:49+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-simple:wording	identical		hash a9f0b3abd5204ab2 vs baseline a9f0b3abd5204ab2
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-simple@r2:tg	LLMWorkerHost	2026-08-26T01:01:01+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-simple@r2:tg	69.44	tokens/s	0.86x baseline; acceptance 0.370
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-simple@r2:wording	LLMWorkerHost	2026-08-26T01:01:01+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-simple@r2:wording	identical		hash a9f0b3abd5204ab2 vs baseline a9f0b3abd5204ab2
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-simple@r3:tg	LLMWorkerHost	2026-08-26T01:01:12+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-simple@r3:tg	68.41	tokens/s	0.85x baseline; acceptance 0.370
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-simple@r3:wording	LLMWorkerHost	2026-08-26T01:01:12+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-simple@r3:wording	identical		hash a9f0b3abd5204ab2 vs baseline a9f0b3abd5204ab2
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-mod:tg	LLMWorkerHost	2026-08-26T01:01:24+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-mod:tg	77.54	tokens/s	0.96x baseline; acceptance 1.000
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-mod:wording	LLMWorkerHost	2026-08-26T01:01:24+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-mod:wording	identical		hash a9f0b3abd5204ab2 vs baseline a9f0b3abd5204ab2
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-mod@r2:tg	LLMWorkerHost	2026-08-26T01:01:35+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-mod@r2:tg	76.33	tokens/s	0.95x baseline; acceptance 1.000
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-mod@r2:wording	LLMWorkerHost	2026-08-26T01:01:35+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-mod@r2:wording	identical		hash a9f0b3abd5204ab2 vs baseline a9f0b3abd5204ab2
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-mod@r3:tg	LLMWorkerHost	2026-08-26T01:01:46+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-mod@r3:tg	75.52	tokens/s	0.94x baseline; acceptance 1.000
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-mod@r3:wording	LLMWorkerHost	2026-08-26T01:01:46+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-mod@r3:wording	identical		hash a9f0b3abd5204ab2 vs baseline a9f0b3abd5204ab2
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-map-k:tg	LLMWorkerHost	2026-08-26T01:01:58+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-map-k:tg	69.94	tokens/s	0.87x baseline; acceptance 0.370
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-map-k:wording	LLMWorkerHost	2026-08-26T01:01:58+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-map-k:wording	identical		hash a9f0b3abd5204ab2 vs baseline a9f0b3abd5204ab2
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-map-k@r2:tg	LLMWorkerHost	2026-08-26T01:02:10+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-map-k@r2:tg	71.51	tokens/s	0.89x baseline; acceptance 0.370
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-map-k@r2:wording	LLMWorkerHost	2026-08-26T01:02:10+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-map-k@r2:wording	identical		hash a9f0b3abd5204ab2 vs baseline a9f0b3abd5204ab2
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-map-k@r3:tg	LLMWorkerHost	2026-08-26T01:02:21+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-map-k@r3:tg	71.42	tokens/s	0.89x baseline; acceptance 0.370
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:ngram-map-k@r3:wording	LLMWorkerHost	2026-08-26T01:02:21+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:ngram-map-k@r3:wording	identical		hash a9f0b3abd5204ab2 vs baseline a9f0b3abd5204ab2
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:draft-simple+bge-m3-Q8_0:tg	LLMWorkerHost	2026-08-26T01:02:34+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:draft-simple+bge-m3-Q8_0:tg	84.69	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:draft-simple+bge-reranker-v2-m3-Q8_0:tg	LLMWorkerHost	2026-08-26T01:02:48+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:draft-simple+bge-reranker-v2-m3-Q8_0:tg	89.12	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:draft-simple+Llama-3.2-3B-Instruct-Q4_K_M:tg	LLMWorkerHost	2026-08-26T01:03:03+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:draft-simple+Llama-3.2-3B-Instruct-Q4_K_M:tg	80.44	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:draft-simple+Mankei-1B-Chat-q4_k_m:tg	LLMWorkerHost	2026-08-26T01:03:21+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:draft-simple+Mankei-1B-Chat-q4_k_m:tg	86.48	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:draft-simple+Nanbeige4.2-3B-Q4_K_M:tg	LLMWorkerHost	2026-08-26T01:03:38+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:draft-simple+Nanbeige4.2-3B-Q4_K_M:tg	81.61	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:draft-simple+nomic-embed-text-v1.5.Q8_0:tg	LLMWorkerHost	2026-08-26T01:03:55+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:draft-simple+nomic-embed-text-v1.5.Q8_0:tg	80.39	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:draft-simple+Qwen3-ASR-1.7B-Q8_0:tg	LLMWorkerHost	2026-08-26T01:04:10+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:draft-simple+Qwen3-ASR-1.7B-Q8_0:tg	88.50	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:prose:draft-simple+sd3.5_medium-Q4_K_M	LLMWorkerHost	2026-08-26T01:04:20+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:prose:draft-simple+sd3.5_medium-Q4_K_M	failed		0.08.877.781 E srv  llama_server: exiting due to model loading error
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:none:tg	LLMWorkerHost	2026-08-26T01:04:32+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:none:tg	79.85	tokens/s	
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:none:hash	LLMWorkerHost	2026-08-26T01:04:32+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:none:hash	ddc2ee5de5edcfc0		256 tokens at temperature 0
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:ngram-simple:tg	LLMWorkerHost	2026-08-26T01:04:44+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:ngram-simple:tg	76.01	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:ngram-mod:tg	LLMWorkerHost	2026-08-26T01:04:56+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:ngram-mod:tg	75.30	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:ngram-map-k:tg	LLMWorkerHost	2026-08-26T01:05:08+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:ngram-map-k:tg	75.08	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:draft-simple+bge-m3-Q8_0:tg	LLMWorkerHost	2026-08-26T01:05:21+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:draft-simple+bge-m3-Q8_0:tg	89.32	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:draft-simple+bge-reranker-v2-m3-Q8_0:tg	LLMWorkerHost	2026-08-26T01:05:35+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:draft-simple+bge-reranker-v2-m3-Q8_0:tg	81.16	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:draft-simple+Llama-3.2-3B-Instruct-Q4_K_M:tg	LLMWorkerHost	2026-08-26T01:05:50+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:draft-simple+Llama-3.2-3B-Instruct-Q4_K_M:tg	83.08	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:draft-simple+Mankei-1B-Chat-q4_k_m:tg	LLMWorkerHost	2026-08-26T01:06:14+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:draft-simple+Mankei-1B-Chat-q4_k_m:tg	83.96	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:draft-simple+Nanbeige4.2-3B-Q4_K_M:tg	LLMWorkerHost	2026-08-26T01:06:32+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:draft-simple+Nanbeige4.2-3B-Q4_K_M:tg	88.08	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:draft-simple+nomic-embed-text-v1.5.Q8_0:tg	LLMWorkerHost	2026-08-26T01:06:48+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:draft-simple+nomic-embed-text-v1.5.Q8_0:tg	80.69	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:draft-simple+Qwen3-ASR-1.7B-Q8_0:tg	LLMWorkerHost	2026-08-26T01:07:04+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:draft-simple+Qwen3-ASR-1.7B-Q8_0:tg	85.12	tokens/s	speculation did not engage -- the server took the flag and drafted nothing
speculative||vulkan|v0.2.0|gpt-oss-20b-MXFP4:code:draft-simple+sd3.5_medium-Q4_K_M	LLMWorkerHost	2026-08-26T01:07:15+0200	speculative		vulkan	v0.2.0	gpt-oss-20b-MXFP4:code:draft-simple+sd3.5_medium-Q4_K_M	failed		0.09.853.065 E srv  llama_server: exiting due to model loading error
speculative||||coverage	LLMWorkerHost	2026-08-26T01:07:15+0200	speculative				coverage	110/110	combinations	1 builds x 4 models x 2 prompts x 12 variants, 3 runs each where speculation engaged
reference|Vulkan0|vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:pp	LLMWorkerHost	2026-08-26T02:10:27+0200	reference	Vulkan0	vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:pp	1049.26	t/s prefill	sd 3.23
reference|Vulkan0|vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:tg	LLMWorkerHost	2026-08-26T02:10:27+0200	reference	Vulkan0	vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:tg	51.61	t/s generation	sd 0.32
reference|Vulkan0|vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:pp	LLMWorkerHost	2026-08-26T02:12:28+0200	reference	Vulkan0	vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:pp	1599.78	t/s prefill	sd 1.74
reference|Vulkan0|vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:tg	LLMWorkerHost	2026-08-26T02:12:28+0200	reference	Vulkan0	vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:tg	78.70	t/s generation	sd 0.41
reference|Vulkan0|vulkan|v0.2.0|DeepSeek-Coder-V2-Lite-Instruct-Q4_K_M:pp	LLMWorkerHost	2026-08-26T02:12:45+0200	reference	Vulkan0	vulkan	v0.2.0	DeepSeek-Coder-V2-Lite-Instruct-Q4_K_M:pp	4403.88	t/s prefill	sd 13.82
reference|Vulkan0|vulkan|v0.2.0|DeepSeek-Coder-V2-Lite-Instruct-Q4_K_M:tg	LLMWorkerHost	2026-08-26T02:12:45+0200	reference	Vulkan0	vulkan	v0.2.0	DeepSeek-Coder-V2-Lite-Instruct-Q4_K_M:tg	242.25	t/s generation	sd 2.32
reference|Vulkan0|vulkan|v0.2.0|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:pp	LLMWorkerHost	2026-08-26T02:13:11+0200	reference	Vulkan0	vulkan	v0.2.0	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:pp	1593.77	t/s prefill	sd 1.29
reference|Vulkan0|vulkan|v0.2.0|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:tg	LLMWorkerHost	2026-08-26T02:13:11+0200	reference	Vulkan0	vulkan	v0.2.0	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:tg	78.72	t/s generation	sd 0.26
reference|Vulkan0|vulkan|v0.2.0|Devstral-Small-2507-Q4_K_M:pp	LLMWorkerHost	2026-08-26T02:13:55+0200	reference	Vulkan0	vulkan	v0.2.0	Devstral-Small-2507-Q4_K_M:pp	965.78	t/s prefill	sd 11.05
reference|Vulkan0|vulkan|v0.2.0|Devstral-Small-2507-Q4_K_M:tg	LLMWorkerHost	2026-08-26T02:13:55+0200	reference	Vulkan0	vulkan	v0.2.0	Devstral-Small-2507-Q4_K_M:tg	51.48	t/s generation	sd 0.25
reference|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:pp	LLMWorkerHost	2026-08-26T02:14:22+0200	reference	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:pp	1701.19	t/s prefill	sd 1.07
reference|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:tg	LLMWorkerHost	2026-08-26T02:14:22+0200	reference	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:tg	77.61	t/s generation	sd 0.56
reference|Vulkan0|vulkan|v0.2.0|google_gemma-4-26B-A4B-it-Q4_K_M:pp	LLMWorkerHost	2026-08-26T02:15:01+0200	reference	Vulkan0	vulkan	v0.2.0	google_gemma-4-26B-A4B-it-Q4_K_M:pp	2676.70	t/s prefill	sd 134.05
reference|Vulkan0|vulkan|v0.2.0|google_gemma-4-26B-A4B-it-Q4_K_M:tg	LLMWorkerHost	2026-08-26T02:15:01+0200	reference	Vulkan0	vulkan	v0.2.0	google_gemma-4-26B-A4B-it-Q4_K_M:tg	137.56	t/s generation	sd 0.64
reference|Vulkan0|vulkan|v0.2.0|gpt-oss-20b-MXFP4:pp	LLMWorkerHost	2026-08-26T02:15:21+0200	reference	Vulkan0	vulkan	v0.2.0	gpt-oss-20b-MXFP4:pp	3595.27	t/s prefill	sd 13.02
reference|Vulkan0|vulkan|v0.2.0|gpt-oss-20b-MXFP4:tg	LLMWorkerHost	2026-08-26T02:15:21+0200	reference	Vulkan0	vulkan	v0.2.0	gpt-oss-20b-MXFP4:tg	213.48	t/s generation	sd 1.28
reference|Vulkan0|vulkan|v0.2.0|Kimi-Linear-48B-A3B-Instruct-Q3_K_S:pp	LLMWorkerHost	2026-08-26T02:16:08+0200	reference	Vulkan0	vulkan	v0.2.0	Kimi-Linear-48B-A3B-Instruct-Q3_K_S:pp	1839.95	t/s prefill	sd 20.93
reference|Vulkan0|vulkan|v0.2.0|Kimi-Linear-48B-A3B-Instruct-Q3_K_S:tg	LLMWorkerHost	2026-08-26T02:16:08+0200	reference	Vulkan0	vulkan	v0.2.0	Kimi-Linear-48B-A3B-Instruct-Q3_K_S:tg	163.52	t/s generation	sd 1.43
reference|Vulkan0|vulkan|v0.2.0|Kimi-Linear-48B-A3B-Instruct-Q4_K_M:pp	LLMWorkerHost	2026-08-26T02:18:09+0200	reference	Vulkan0	vulkan	v0.2.0	Kimi-Linear-48B-A3B-Instruct-Q4_K_M:pp	324.79	t/s prefill	sd 14.95
reference|Vulkan0|vulkan|v0.2.0|Kimi-Linear-48B-A3B-Instruct-Q4_K_M:tg	LLMWorkerHost	2026-08-26T02:18:09+0200	reference	Vulkan0	vulkan	v0.2.0	Kimi-Linear-48B-A3B-Instruct-Q4_K_M:tg	20.67	t/s generation	sd 0.01
reference|Vulkan0|vulkan|v0.2.0|Llama-3.2-3B-Instruct-Q4_K_M:pp	LLMWorkerHost	2026-08-26T02:18:17+0200	reference	Vulkan0	vulkan	v0.2.0	Llama-3.2-3B-Instruct-Q4_K_M:pp	6124.18	t/s prefill	sd 12.54
reference|Vulkan0|vulkan|v0.2.0|Llama-3.2-3B-Instruct-Q4_K_M:tg	LLMWorkerHost	2026-08-26T02:18:17+0200	reference	Vulkan0	vulkan	v0.2.0	Llama-3.2-3B-Instruct-Q4_K_M:tg	252.08	t/s generation	sd 1.27
reference|Vulkan0|vulkan|v0.2.0|Mankei-1B-Chat-q4_k_m:pp	LLMWorkerHost	2026-08-26T02:18:20+0200	reference	Vulkan0	vulkan	v0.2.0	Mankei-1B-Chat-q4_k_m:pp	12778.61	t/s prefill	sd 1000.15
reference|Vulkan0|vulkan|v0.2.0|Mankei-1B-Chat-q4_k_m:tg	LLMWorkerHost	2026-08-26T02:18:20+0200	reference	Vulkan0	vulkan	v0.2.0	Mankei-1B-Chat-q4_k_m:tg	476.64	t/s generation	sd 14.60
reference|Vulkan0|vulkan|v0.2.0|Mistral-Small-3.2-24B-Instruct-2506-Q4_K_M:pp	LLMWorkerHost	2026-08-26T02:19:02+0200	reference	Vulkan0	vulkan	v0.2.0	Mistral-Small-3.2-24B-Instruct-2506-Q4_K_M:pp	960.92	t/s prefill	sd 11.98
reference|Vulkan0|vulkan|v0.2.0|Mistral-Small-3.2-24B-Instruct-2506-Q4_K_M:tg	LLMWorkerHost	2026-08-26T02:19:02+0200	reference	Vulkan0	vulkan	v0.2.0	Mistral-Small-3.2-24B-Instruct-2506-Q4_K_M:tg	50.96	t/s generation	sd 0.21
reference|Vulkan0|vulkan|v0.2.0|Nanbeige4.2-3B-Q4_K_M:pp	LLMWorkerHost	2026-08-26T02:19:14+0200	reference	Vulkan0	vulkan	v0.2.0	Nanbeige4.2-3B-Q4_K_M:pp	3072.26	t/s prefill	sd 8.04
